post_date,verified,resultid,submittingmemberid,submittingplayerid,winner1id,win1_utr,win1_verutr,loser1id,los1_utr,los1_verutr,score,gamesplayed,finalized
2019-03-23,myutr,15072565,172308,1295295,1307163,6.43,0.0,1295295,6.42,0.0,4-1,5,1
2019-03-23,myutr,15072566,172308,1295295,1296774,8.27,0.0,1295295,6.42,0.0,4-1,5,1
2019-04-08,myutr,15253420,172308,1295295,1296774,8.27,0.0,1295295,6.42,0.0,4-1,5,1
2019-04-23,myutr,15537653,180701,1033555,819342,,5.82,1033555,9.0,2.82,4-0,4,1
2019-04-26,myutr,15598328,195803,1360930,1360930,5.0,0.0,233519,,8.47,4-0,4,1
2019-04-23,myutr,15530439,169637,1288337,1317796,5.39,0.0,1288337,1.6,1.29,4-0,4,1
2019-04-08,myutr,15253419,172308,1295295,1295295,6.42,0.0,1296776,6.29,0.0,4-0,4,1
2019-03-02,myutr,14873274,172308,1295295,1295295,6.42,0.0,1298793,2.75,0.0,4-0,4,1
2019-04-08,myutr,15253418,172308,1295295,1295295,6.42,0.0,1298234,5.42,0.0,4-0,4,1
2019-03-23,myutr,15072561,172308,1295295,1295295,6.42,0.0,1298793,2.75,0.0,4-0,4,1
2019-04-24,myutr,15568163,32661,928045,928045,,5.02,841250,,6.01,3-0,3,1
2019-04-26,myutr,15598278,49545,436237,436237,,7.55,292687,,9.3,1-1,2,1
2019-04-25,myutr,15598185,111883,743716,743716,7.0,6.52,172561,,8.48,0-1,1,1
2019-04-26,myutr,15598280,149500,292687,436237,,7.55,292687,,9.3,0-1,1,1
2019-04-25,myutr,15589356,83895,819427,841248,1.0,4.36,819427,,6.6,0-0,0,1
2019-04-25,myutr,15597098,2634,729511,245489,,7.8,729511,7.44,7.48,0-0,0,1
2019-04-24,myutr,15541639,27998,206958,1042774,6.0,4.03,206958,,7.67,0-0,0,1
2019-04-23,myutr,15537686,115336,235202,235202,8.0,8.81,262312,,6.0,0-0,0,1
2019-04-25,myutr,15589567,83895,819427,841248,1.0,4.36,819427,,6.6,0-0,0,1
2019-04-22,myutr,15529903,101008,794656,794656,5.73,5.79,815244,4.17,4.17,0-0,0,1
2019-04-26,myutr,15598215,77809,152300,152300,,11.06,857008,8.0,7.16,0-0,0,1
2019-04-25,myutr,15598196,193970,1353059,1353059,16.0,0.0,184130,,7.53,0-0,0,1
2019-04-24,myutr,15585842,170935,957530,957530,4.0,3.0,934658,,2.89,0-0,0,1
2019-04-25,myutr,15589570,77744,652675,841248,1.0,4.36,652675,11.0,5.36,0-0,0,1
2019-04-25,myutr,15589573,52405,66890,66890,,10.19,318689,,12.87,0-0,0,1
2019-04-23,myutr,15537689,115336,235202,235202,8.0,8.81,261513,,7.93,0-0,0,1
2019-04-25,myutr,15589561,52343,122164,1191506,10.0,0.0,122164,,6.82,0-0,0,1
2019-04-22,myutr,15529904,101008,794656,832251,6.05,6.02,794656,5.73,5.79,0-0,0,1
2019-04-25,myutr,15589551,82657,233775,233775,8.0,7.58,122164,,6.82,0-0,0,1
2019-04-25,myutr,15589577,45015,593349,593349,,5.15,1359942,6.0,0.0,0-0,0,1
2019-04-26,myutr,15604412,129120,183599,120336,,10.26,183599,13.0,9.63,0-0,0,1
2019-04-26,myutr,15604420,82219,178480,836795,,0.0,178480,,9.5,0-0,0,1
2019-04-26,myutr,15598266,32937,289507,289507,,5.92,238770,10.0,5.77,0-0,0,1
2019-04-25,myutr,15589677,73105,292736,292735,,4.87,292736,,5.67,0-0,0,1
2019-04-25,myutr,15598183,171363,310316,310316,,8.86,304039,,8.78,0-0,0,1
2019-04-23,myutr,15537690,115336,235202,268821,,8.39,235202,8.0,8.81,0-0,0,1
